Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7008","August","6121","Value","%","1.402214","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7009","September","6121","Value","%","1.474847","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7010","October","6121","Value","%","1.476654","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7011","November","6121","Value","%","0.793553","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7012","December","6121","Value","%","0.564644","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7001","January","6121","Value","%","0.609857","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7002","February","6121","Value","%","2.573885","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7003","March","6121","Value","%","3.119604","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7004","April","6121","Value","%","3.508386","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7005","May","6121","Value","%","3.400774","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7006","June","6121","Value","%","3.492365","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7007","July","6121","Value","%","3.931299","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7008","August","6121","Value","%","4.047878","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7009","September","6121","Value","%","3.823843","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7010","October","6121","Value","%","4.1002","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7011","November","6121","Value","%","3.889523","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230141","Food price inflation, weighted average","7012","December","6121","Value","%","4.274659","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7001","January","6121","Value","%","4.418776","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7002","February","6121","Value","%","2.185227","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7003","March","6121","Value","%","1.589959","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7004","April","6121","Value","%","1.662109","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7005","May","6121","Value","%","1.896758","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7006","June","6121","Value","%","1.739613","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7007","July","6121","Value","%","1.379054","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7008","August","6121","Value","%","1.589379","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7009","September","6121","Value","%","1.961009","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7010","October","6121","Value","%","2.074594","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7011","November","6121","Value","%","2.361367","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230141","Food price inflation, weighted average","7012","December","6121","Value","%","2.634323","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7001","January","6121","Value","%","3.523633","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7002","February","6121","Value","%","4.146031","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7003","March","6121","Value","%","4.188213","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7004","April","6121","Value","%","4.996941","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7005","May","6121","Value","%","4.487805","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7006","June","6121","Value","%","4.488946","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7007","July","6121","Value","%","4.00023","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7008","August","6121","Value","%","3.552031","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7009","September","6121","Value","%","3.17347","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7010","October","6121","Value","%","3.059809","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7011","November","6121","Value","%","3.361746","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230141","Food price inflation, weighted average","7012","December","6121","Value","%","3.462994","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7001","January","6121","Value","%","2.62331","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7002","February","6121","Value","%","2.42564","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7003","March","6121","Value","%","2.852928","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7004","April","6121","Value","%","2.133387","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7005","May","6121","Value","%","2.277514","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7006","June","6121","Value","%","1.796266","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230141","Food price inflation, weighted average","7007","July","6121","Value","%","2.206499","E","Estimated value",""
